Jahr,Profs,StudierendeGesamt,Drittmitteleinnahmen,Zitationen,ExzGefoerdertDummy_U,ExzDreiFLDummy_U,LuFid,EinheitlicheID
2018,,,,314,nicht gefoerdert,nicht gefoerdert,31,120
2016,,,,43,nicht gefoerdert,nicht gefoerdert,15,120
2017,,,,33,nicht gefoerdert,nicht gefoerdert,15,120
2018,,,,44,nicht gefoerdert,nicht gefoerdert,15,120
2016,,,,8,nicht gefoerdert,nicht gefoerdert,51,120
2017,,,,9,nicht gefoerdert,nicht gefoerdert,51,120
2018,,,,13,nicht gefoerdert,nicht gefoerdert,51,120
2016,,,,,nicht gefoerdert,nicht gefoerdert,6,120
2017,,,,,nicht gefoerdert,nicht gefoerdert,6,120
2018,,,,,nicht gefoerdert,nicht gefoerdert,6,120
2016,,,0,25,nicht gefoerdert,nicht gefoerdert,40,120
2017,,,0,30,nicht gefoerdert,nicht gefoerdert,40,120
2018,,,,42,nicht gefoerdert,nicht gefoerdert,40,120
2016,,,,3,nicht gefoerdert,nicht gefoerdert,8,120
2017,,,,2,nicht gefoerdert,nicht gefoerdert,8,120
2018,,,,4,nicht gefoerdert,nicht gefoerdert,8,120
2016,,53,,,nicht gefoerdert,nicht gefoerdert,52,120
2017,,52,,,nicht gefoerdert,nicht gefoerdert,52,120
2018,,55,,,nicht gefoerdert,nicht gefoerdert,52,120
2016,3,83,342.9487856815504,,nicht gefoerdert,nicht gefoerdert,29,120
2017,3,69,515.1244335015082,,nicht gefoerdert,nicht gefoerdert,29,120
2018,3,76,66.65436924174881,,nicht gefoerdert,nicht gefoerdert,29,120
2016,,,,,nicht gefoerdert,nicht gefoerdert,11,120
2017,,,,,nicht gefoerdert,nicht gefoerdert,11,120
2018,,,,,nicht gefoerdert,nicht gefoerdert,11,120
2016,,,,2,nicht gefoerdert,nicht gefoerdert,24,120
2017,,,,4,nicht gefoerdert,nicht gefoerdert,24,120
2018,,,,7,nicht gefoerdert,nicht gefoerdert,24,120
2016,,,,,nicht gefoerdert,nicht gefoerdert,14,120
2017,,,,1,nicht gefoerdert,nicht gefoerdert,14,120
2018,,2,,,nicht gefoerdert,nicht gefoerdert,14,120
2016,,,,,nicht gefoerdert,nicht gefoerdert,34,120
2017,,,,,nicht gefoerdert,nicht gefoerdert,34,120
2018,,,,2,nicht gefoerdert,nicht gefoerdert,34,120
2016,,,,1,gefoerdert,nicht gefoerdert,18,94
2017,,,,,gefoerdert,nicht gefoerdert,18,94
2018,,,,,gefoerdert,nicht gefoerdert,18,94
2016,,,,1,gefoerdert,nicht gefoerdert,27,94
2017,,,,,gefoerdert,nicht gefoerdert,27,94
2018,,,,,gefoerdert,nicht gefoerdert,27,94
2016,1,,,1,gefoerdert,nicht gefoerdert,36,94
2017,1,,,6,gefoerdert,nicht gefoerdert,36,94
2018,1,0,,1,gefoerdert,nicht gefoerdert,36,94
2016,,,,,gefoerdert,nicht gefoerdert,23,94
2017,,,,,gefoerdert,nicht gefoerdert,23,94
2018,,,,1,gefoerdert,nicht gefoerdert,23,94
2016,,,,2,gefoerdert,nicht gefoerdert,10,94
2017,,,,,gefoerdert,nicht gefoerdert,10,94
2018,,,,2,gefoerdert,nicht gefoerdert,10,94
2016,,,,1,gefoerdert,nicht gefoerdert,3,94
2017,,,,,gefoerdert,nicht gefoerdert,3,94
2018,,,,,gefoerdert,nicht gefoerdert,3,94
2016,,,,6,gefoerdert,nicht gefoerdert,22,94
2017,,,,1,gefoerdert,nicht gefoerdert,22,94
2018,,,,4,gefoerdert,nicht gefoerdert,22,94
2016,,,,6,gefoerdert,nicht gefoerdert,5,94
2017,,,,1,gefoerdert,nicht gefoerdert,5,94
2018,,,,4,gefoerdert,nicht gefoerdert,5,94
2016,,,,6,gefoerdert,nicht gefoerdert,44,94
2017,,,,1,gefoerdert,nicht gefoerdert,44,94
2018,,,,4,gefoerdert,nicht gefoerdert,44,94
2016,,,,6,gefoerdert,nicht gefoerdert,45,94
2017,,,,1,gefoerdert,nicht gefoerdert,45,94
2018,,,,4,gefoerdert,nicht gefoerdert,45,94
2016,,,,6,gefoerdert,nicht gefoerdert,7,94
2017,,,,1,gefoerdert,nicht gefoerdert,7,94
2018,,,,4,gefoerdert,nicht gefoerdert,7,94
2016,,,,,gefoerdert,nicht gefoerdert,28,94
2017,,,,1,gefoerdert,nicht gefoerdert,28,94
2018,,,,1,gefoerdert,nicht gefoerdert,28,94
2016,5,102,,118,gefoerdert,nicht gefoerdert,39,94
2017,5,112,,147,gefoerdert,nicht gefoerdert,39,94
2018,5,116,,146,gefoerdert,nicht gefoerdert,39,94
2016,3,925,,15,gefoerdert,nicht gefoerdert,17,94
2017,3,978,,20,gefoerdert,nicht gefoerdert,17,94
2018,3,987,,27,gefoerdert,nicht gefoerdert,17,94
2016,2,177,0,3,gefoerdert,nicht gefoerdert,49,94
2017,2,155,,3,gefoerdert,nicht gefoerdert,49,94
2018,2,168,,6,gefoerdert,nicht gefoerdert,49,94
2016,,456,,,gefoerdert,nicht gefoerdert,41,94
2017,,471,,,gefoerdert,nicht gefoerdert,41,94
2018,,442,,,gefoerdert,nicht gefoerdert,41,94
2016,2,,,46,gefoerdert,nicht gefoerdert,38,94
2017,3,0,,47,gefoerdert,nicht gefoerdert,38,94
2018,4,0,,56,gefoerdert,nicht gefoerdert,38,94
2016,4,1239,813.3696656709288,10,gefoerdert,nicht gefoerdert,48,94
2017,4,1282,1111.271724635035,5,gefoerdert,nicht gefoerdert,48,94
2018,2,1281,994.7284589368273,19,gefoerdert,nicht gefoerdert,48,94
2016,,,,,gefoerdert,nicht gefoerdert,47,94
2017,,,,,gefoerdert,nicht gefoerdert,47,94
2018,,,,,gefoerdert,nicht gefoerdert,47,94
2016,1,477,,3,gefoerdert,nicht gefoerdert,42,94
2017,1,463,,4,gefoerdert,nicht gefoerdert,42,94
2018,1,403,,4,gefoerdert,nicht gefoerdert,42,94
2016,,,,16,gefoerdert,nicht gefoerdert,53,94
2017,,,,15,gefoerdert,nicht gefoerdert,53,94
2018,,,,14,gefoerdert,nicht gefoerdert,53,94
2016,13,1304,461.3910582354438,329,gefoerdert,nicht gefoerdert,56,94
2017,15,1448,227.7108878953477,348,gefoerdert,nicht gefoerdert,56,94
2018,14,1435,337.8502494661053,386,gefoerdert,nicht gefoerdert,56,94
2016,1,1333,,,gefoerdert,nicht gefoerdert,54,94
2017,1,1203,,,gefoerdert,nicht gefoerdert,54,94
2018,1,1047,,,gefoerdert,nicht gefoerdert,54,94
2016,0,37,,,gefoerdert,nicht gefoerdert,33,94
2017,0,33,,,gefoerdert,nicht gefoerdert,33,94
2018,0,27,,,gefoerdert,nicht gefoerdert,33,94
2016,23,531,2453.984265702825,955,gefoerdert,nicht gefoerdert,32,94
2017,22,524,3160.716455332484,1056,gefoerdert,nicht gefoerdert,32,94
2018,23,504,2538.695174055163,1053,gefoerdert,nicht gefoerdert,32,94
2016,19,1015,351.5381768387421,393,gefoerdert,nicht gefoerdert,25,94
2017,20,1054,3984.217749015004,458,gefoerdert,nicht gefoerdert,25,94
2018,21,1125,3123.016061365461,472,gefoerdert,nicht gefoerdert,25,94
2016,20,522,6207.887332955037,5285,gefoerdert,nicht gefoerdert,37,94
2017,20,460,5625.142508012477,5905,gefoerdert,nicht gefoerdert,37,94
2018,21,464,5417.832190053516,5920,gefoerdert,nicht gefoerdert,37,94
2016,15,509,2995.473850814099,4762,gefoerdert,nicht gefoerdert,13,94
2017,15,500,2972.882074270976,4937,gefoerdert,nicht gefoerdert,13,94
2018,16,506,2694.849213083271,4871,gefoerdert,nicht gefoerdert,13,94
2016,,,,200,gefoerdert,nicht gefoerdert,35,94
2017,,,,193,gefoerdert,nicht gefoerdert,35,94
2018,,,,174,gefoerdert,nicht gefoerdert,35,94
2016,19,608,2701.918163132438,3320,gefoerdert,nicht gefoerdert,12,94
2017,20,573,2905.547955880555,3561,gefoerdert,nicht gefoerdert,12,94
2018,19,569,3169.5838269571,3838,gefoerdert,nicht gefoerdert,12,94
2016,,,,441,gefoerdert,nicht gefoerdert,21,94
2017,,,,463,gefoerdert,nicht gefoerdert,21,94
2018,,,,645,gefoerdert,nicht gefoerdert,21,94
2016,1,66,,11,gefoerdert,nicht gefoerdert,20,94
2017,1,71,,9,gefoerdert,nicht gefoerdert,20,94
2018,1,74,,11,gefoerdert,nicht gefoerdert,20,94
2016,,,,232,gefoerdert,nicht gefoerdert,2,94
2017,,,,294,gefoerdert,nicht gefoerdert,2,94
2018,,,,420,gefoerdert,nicht gefoerdert,2,94
2016,,,,15,gefoerdert,nicht gefoerdert,19,94
2017,,,,13,gefoerdert,nicht gefoerdert,19,94
2018,,,,32,gefoerdert,nicht gefoerdert,19,94
2016,,,,73,gefoerdert,nicht gefoerdert,16,94
2017,,,,72,gefoerdert,nicht gefoerdert,16,94
2018,,,,105,gefoerdert,nicht gefoerdert,16,94
2016,3,251,,,gefoerdert,nicht gefoerdert,26,94
2017,4,265,,,gefoerdert,nicht gefoerdert,26,94
2018,2,228,,,gefoerdert,nicht gefoerdert,26,94
2016,,,,50,gefoerdert,nicht gefoerdert,55,94
2017,,,,40,gefoerdert,nicht gefoerdert,55,94
2018,,,,69,gefoerdert,nicht gefoerdert,55,94
2016,,,,8,gefoerdert,nicht gefoerdert,9,94
2017,,,,26,gefoerdert,nicht gefoerdert,9,94
2018,,,,21,gefoerdert,nicht gefoerdert,9,94
2016,22,1548,14950.03527879031,2539,gefoerdert,nicht gefoerdert,31,94
2017,20,1461,12404.85707963919,2802,gefoerdert,nicht gefoerdert,31,94
2018,21,1350,12320.3166096094,3035,gefoerdert,nicht gefoerdert,31,94
2016,11,627,3895.820148538124,442,gefoerdert,nicht gefoerdert,15,94
2017,15,605,5106.317545934508,422,gefoerdert,nicht gefoerdert,15,94
2018,16,596,4567.173160410802,499,gefoerdert,nicht gefoerdert,15,94
2016,1,196,,17,gefoerdert,nicht gefoerdert,51,94
2017,1,221,,35,gefoerdert,nicht gefoerdert,51,94
2018,1,289,,48,gefoerdert,nicht gefoerdert,51,94
2016,15,431,271.4655359160492,,gefoerdert,nicht gefoerdert,6,94
2017,13,473,330.7996297659756,,gefoerdert,nicht gefoerdert,6,94
2018,11,543,362.039926781867,,gefoerdert,nicht gefoerdert,6,94
2016,9,405,923.1722527349702,23,gefoerdert,nicht gefoerdert,40,94
2017,10,363,585.6852622609406,21,gefoerdert,nicht gefoerdert,40,94
2018,10,383,3123.636049331154,28,gefoerdert,nicht gefoerdert,40,94
2016,16,693,5753.109723730533,34,gefoerdert,nicht gefoerdert,8,94
2017,15,661,3771.655920920242,39,gefoerdert,nicht gefoerdert,8,94
2018,15,631,5266.307657767114,50,gefoerdert,nicht gefoerdert,8,94
2016,,,,,gefoerdert,nicht gefoerdert,29,94
2017,,,,,gefoerdert,nicht gefoerdert,29,94
2018,,,,,gefoerdert,nicht gefoerdert,29,94
2016,,,,,gefoerdert,nicht gefoerdert,11,94
2017,,,,,gefoerdert,nicht gefoerdert,11,94
2018,,,,,gefoerdert,nicht gefoerdert,11,94
2016,,,,42,gefoerdert,nicht gefoerdert,24,94
2017,,,,60,gefoerdert,nicht gefoerdert,24,94
2018,,,,60,gefoerdert,nicht gefoerdert,24,94
2016,,,,,gefoerdert,nicht gefoerdert,34,94
2017,,,,,gefoerdert,nicht gefoerdert,34,94
2018,,,,,gefoerdert,nicht gefoerdert,34,94
2016,0,12,48.50558772513598,,gefoerdert,nicht gefoerdert,50,73
2017,0,32,47.66239818554078,,gefoerdert,nicht gefoerdert,50,73
2018,0,50,958.4902062194711,,gefoerdert,nicht gefoerdert,50,73
2016,14,235,567.6051872864862,2,gefoerdert,nicht gefoerdert,18,73
2017,13,221,361.2031229626032,6,gefoerdert,nicht gefoerdert,18,73
2018,13,188,473.7218132922209,2,gefoerdert,nicht gefoerdert,18,73
2016,12,199,490.0195584915311,2,gefoerdert,nicht gefoerdert,27,73
2017,12,164,315.8188494195036,6,gefoerdert,nicht gefoerdert,27,73
2018,12,127,565.450085874671,2,gefoerdert,nicht gefoerdert,27,73
2016,9,449,288.8752459375117,24,gefoerdert,nicht gefoerdert,36,73
2017,9,483,312.2076957447545,54,gefoerdert,nicht gefoerdert,36,73
2018,7,453,174.7921530128808,66,gefoerdert,nicht gefoerdert,36,73
2016,14,1033,1107.384594598046,170,gefoerdert,nicht gefoerdert,23,73
2017,14,934,1042.161053215526,169,gefoerdert,nicht gefoerdert,23,73
2018,12,921,1741.740791997,190,gefoerdert,nicht gefoerdert,23,73
2016,,399,,93,gefoerdert,nicht gefoerdert,10,73
2017,,408,18.68252522851096,113,gefoerdert,nicht gefoerdert,10,73
2018,2,387,44.29695820074991,127,gefoerdert,nicht gefoerdert,10,73
2016,19,445,248.075431932992,5,gefoerdert,nicht gefoerdert,3,73
2017,18,424,396.2305457820542,4,gefoerdert,nicht gefoerdert,3,73
2018,17,419,697.3507156322992,5,gefoerdert,nicht gefoerdert,3,73
2016,4,146,250.5679565469083,,gefoerdert,nicht gefoerdert,4,73
2017,5,128,196.3723645843903,,gefoerdert,nicht gefoerdert,4,73
2018,4,110,360.7764764299816,1,gefoerdert,nicht gefoerdert,4,73
2016,13,1646,185.7849206199045,32,gefoerdert,nicht gefoerdert,22,73
2017,14,1612,365.4172012320292,56,gefoerdert,nicht gefoerdert,22,73
2018,14,1730,495.6667765711875,37,gefoerdert,nicht gefoerdert,22,73
2016,11,2049,482.888276758331,32,gefoerdert,nicht gefoerdert,5,73
2017,11,1924,567.1976408397803,56,gefoerdert,nicht gefoerdert,5,73
2018,11,1866,459.53635261715,37,gefoerdert,nicht gefoerdert,5,73
2016,6,812,11.99255131608466,32,gefoerdert,nicht gefoerdert,44,73
2017,8,719,59.36596617816214,56,gefoerdert,nicht gefoerdert,44,73
2018,6,680,14.42897350850893,37,gefoerdert,nicht gefoerdert,44,73
2016,4,192,139.0158228707788,32,gefoerdert,nicht gefoerdert,45,73
2017,4,172,85.37785982292618,56,gefoerdert,nicht gefoerdert,45,73
2018,4,131,83.80253625372077,37,gefoerdert,nicht gefoerdert,45,73
2016,8,64,1141.382654200361,32,gefoerdert,nicht gefoerdert,7,73
2017,10,60,1474.601110293684,56,gefoerdert,nicht gefoerdert,7,73
2018,9,52,1284.396116583416,37,gefoerdert,nicht gefoerdert,7,73
2016,5,532,217.3147077060014,18,gefoerdert,nicht gefoerdert,28,73
2017,6,491,375.5974520639796,12,gefoerdert,nicht gefoerdert,28,73
2018,6,470,525.5562954791955,7,gefoerdert,nicht gefoerdert,28,73
2016,13,725,631.7179020526856,1985,gefoerdert,nicht gefoerdert,39,73
2017,13,711,709.5260968596697,2250,gefoerdert,nicht gefoerdert,39,73
2018,15,818,872.7880587048434,2436,gefoerdert,nicht gefoerdert,39,73
2016,11,955,62.24487702028949,154,gefoerdert,nicht gefoerdert,17,73
2017,13,881,105.5818856065028,121,gefoerdert,nicht gefoerdert,17,73
2018,13,821,221.7022584740233,142,gefoerdert,nicht gefoerdert,17,73
2016,,,,,gefoerdert,nicht gefoerdert,46,73
2017,,,,,gefoerdert,nicht gefoerdert,46,73
2018,,,,,gefoerdert,nicht gefoerdert,46,73
2016,6,712,508.0102675072907,17,gefoerdert,nicht gefoerdert,49,73
2017,6,706,621.8746425654371,34,gefoerdert,nicht gefoerdert,49,73
2018,6,745,677.22183882892,23,gefoerdert,nicht gefoerdert,49,73
2016,13,917,1680.094059937134,,gefoerdert,nicht gefoerdert,41,73
2017,14,966,408.5041126108884,,gefoerdert,nicht gefoerdert,41,73
2018,12,1011,2351.892317340114,,gefoerdert,nicht gefoerdert,41,73
2016,,,,,gefoerdert,nicht gefoerdert,43,73
2017,,,,,gefoerdert,nicht gefoerdert,43,73
2018,,,,,gefoerdert,nicht gefoerdert,43,73
2016,8,638,338.0363080501102,203,gefoerdert,nicht gefoerdert,38,73
2017,8,618,405.7566371100366,207,gefoerdert,nicht gefoerdert,38,73
2018,8,625,111.5246408010791,217,gefoerdert,nicht gefoerdert,38,73
2016,6,747,458.1750340180261,107,gefoerdert,nicht gefoerdert,48,73
2017,7,768,1333.694443947322,90,gefoerdert,nicht gefoerdert,48,73
2018,7,758,771.0951140078228,146,gefoerdert,nicht gefoerdert,48,73
2016,3,,726.7877162622688,10,gefoerdert,nicht gefoerdert,47,73
2017,3,,376.3723695966582,19,gefoerdert,nicht gefoerdert,47,73
2018,2,,263.6250916679626,17,gefoerdert,nicht gefoerdert,47,73
2016,24,3023,163.378028218041,52,gefoerdert,nicht gefoerdert,42,73
2017,24,3038,872.14179001922,45,gefoerdert,nicht gefoerdert,42,73
2018,24,3046,355.8512084440255,64,gefoerdert,nicht gefoerdert,42,73
2016,,,,92,gefoerdert,nicht gefoerdert,53,73
2017,,,,111,gefoerdert,nicht gefoerdert,53,73
2018,,,,107,gefoerdert,nicht gefoerdert,53,73
2016,26,2666,906.2821087432784,472,gefoerdert,nicht gefoerdert,56,73
2017,24,2810,952.2479476284341,565,gefoerdert,nicht gefoerdert,56,73
2018,24,2799,876.8740338878073,639,gefoerdert,nicht gefoerdert,56,73
2016,,,,,gefoerdert,nicht gefoerdert,54,73
2017,,,,,gefoerdert,nicht gefoerdert,54,73
2018,,,,,gefoerdert,nicht gefoerdert,54,73
2016,0,10,0,,gefoerdert,nicht gefoerdert,33,73
2017,0,9,0,,gefoerdert,nicht gefoerdert,33,73
2018,0,15,750.5636618622472,,gefoerdert,nicht gefoerdert,33,73
2016,18,844,758.4171117004227,566,gefoerdert,nicht gefoerdert,32,73
2017,18,805,1038.302827217989,684,gefoerdert,nicht gefoerdert,32,73
2018,18,778,1125.63883013814,687,gefoerdert,nicht gefoerdert,32,73
2016,7,584,521.4329440331404,171,gefoerdert,nicht gefoerdert,25,73
2017,8,647,656.2122508514025,162,gefoerdert,nicht gefoerdert,25,73
2018,9,690,746.0571215942746,235,gefoerdert,nicht gefoerdert,25,73
2016,41,637,24291.09200236813,27546,gefoerdert,nicht gefoerdert,37,73
2017,40,544,19667.95981382685,28340,gefoerdert,nicht gefoerdert,37,73
2018,40,557,21607.4098876802,30771,gefoerdert,nicht gefoerdert,37,73
2016,27,1414,4030.097946916089,13802,gefoerdert,nicht gefoerdert,13,73
2017,26,1328,6570.791399324216,13668,gefoerdert,nicht gefoerdert,13,73
2018,24,1153,6412.481559938102,14927,gefoerdert,nicht gefoerdert,13,73
2016,5,557,1130.723438142617,992,gefoerdert,nicht gefoerdert,35,73
2017,6,546,593.6340164060443,961,gefoerdert,nicht gefoerdert,35,73
2018,5,517,1610.850275328914,991,gefoerdert,nicht gefoerdert,35,73
2016,22,1288,2727.437678013554,12808,gefoerdert,nicht gefoerdert,12,73
2017,20,1284,2613.516008996007,13571,gefoerdert,nicht gefoerdert,12,73
2018,23,1312,12756.14752710374,14150,gefoerdert,nicht gefoerdert,12,73
2016,13,463,3481.898586360136,7910,gefoerdert,nicht gefoerdert,21,73
2017,14,431,2110.109878758717,8811,gefoerdert,nicht gefoerdert,21,73
2018,14,382,3722.157644720492,8881,gefoerdert,nicht gefoerdert,21,73
2016,6,825,567.6945804901864,69,gefoerdert,nicht gefoerdert,20,73
2017,6,744,417.1573676994435,83,gefoerdert,nicht gefoerdert,20,73
2018,6,720,449.6175049846512,114,gefoerdert,nicht gefoerdert,20,73
2016,,,,,gefoerdert,nicht gefoerdert,30,73
2017,,,,,gefoerdert,nicht gefoerdert,30,73
2018,,,,,gefoerdert,nicht gefoerdert,30,73
2016,,,,451,gefoerdert,nicht gefoerdert,2,73
2017,,,,532,gefoerdert,nicht gefoerdert,2,73
2018,,,,485,gefoerdert,nicht gefoerdert,2,73
2016,,,,138,gefoerdert,nicht gefoerdert,19,73
2017,,,,179,gefoerdert,nicht gefoerdert,19,73
2018,,,,217,gefoerdert,nicht gefoerdert,19,73
2016,,,,413,gefoerdert,nicht gefoerdert,16,73
2017,,,,478,gefoerdert,nicht gefoerdert,16,73
2018,,,,595,gefoerdert,nicht gefoerdert,16,73
2016,,,,11,gefoerdert,nicht gefoerdert,55,73
2017,,,,19,gefoerdert,nicht gefoerdert,55,73
2018,,,,19,gefoerdert,nicht gefoerdert,55,73
2016,,,,12,gefoerdert,nicht gefoerdert,9,73
2017,,,,12,gefoerdert,nicht gefoerdert,9,73
2018,,,,21,gefoerdert,nicht gefoerdert,9,73
2016,,,,3360,gefoerdert,nicht gefoerdert,31,73
2017,,,,3456,gefoerdert,nicht gefoerdert,31,73
2018,,,,4060,gefoerdert,nicht gefoerdert,31,73
2016,,,,257,gefoerdert,nicht gefoerdert,15,73
2017,,,,267,gefoerdert,nicht gefoerdert,15,73
2018,,,,251,gefoerdert,nicht gefoerdert,15,73
2016,,,,16,gefoerdert,nicht gefoerdert,51,73
2017,,,,34,gefoerdert,nicht gefoerdert,51,73
2018,,,,81,gefoerdert,nicht gefoerdert,51,73
2016,,,,,gefoerdert,nicht gefoerdert,6,73
2017,,,,1,gefoerdert,nicht gefoerdert,6,73
2018,,,,1,gefoerdert,nicht gefoerdert,6,73
2016,,,,18,gefoerdert,nicht gefoerdert,40,73
2017,,,,18,gefoerdert,nicht gefoerdert,40,73
2018,,,,24,gefoerdert,nicht gefoerdert,40,73
2016,,,,34,gefoerdert,nicht gefoerdert,8,73
2017,,,,39,gefoerdert,nicht gefoerdert,8,73
2018,,,,43,gefoerdert,nicht gefoerdert,8,73
2016,5,245,347.1247781106047,2,gefoerdert,nicht gefoerdert,29,73
2017,5,231,163.5306481241361,2,gefoerdert,nicht gefoerdert,29,73
2018,6,229,177.8150742549335,1,gefoerdert,nicht gefoerdert,29,73
2016,13,142,0,2,gefoerdert,nicht gefoerdert,11,73
2017,13,118,0,2,gefoerdert,nicht gefoerdert,11,73
2018,13,120,2.695828776518098,1,gefoerdert,nicht gefoerdert,11,73
2016,,,,1,gefoerdert,nicht gefoerdert,24,73
2017,,,,6,gefoerdert,nicht gefoerdert,24,73
2018,,,,4,gefoerdert,nicht gefoerdert,24,73
2016,6,595,148.7932968738426,1,gefoerdert,nicht gefoerdert,14,73
2017,8,622,154.8764856053075,3,gefoerdert,nicht gefoerdert,14,73
2018,7,632,185.3858490996331,,gefoerdert,nicht gefoerdert,14,73
2016,27,460,255.7085772274614,2,gefoerdert,nicht gefoerdert,34,73
2017,31,429,287.354995412818,2,gefoerdert,nicht gefoerdert,34,73
2018,33,407,668.4037934315105,2,gefoerdert,nicht gefoerdert,34,73
2016,5,564,139.0353865137374,,gefoerdert,in 3 Linien gefoerdert,50,57
2017,7,583,103.1006431676772,,gefoerdert,in 3 Linien gefoerdert,50,57
2018,4,589,143.7379902215115,,gefoerdert,in 3 Linien gefoerdert,50,57
2016,,,,4,gefoerdert,in 3 Linien gefoerdert,18,57
2017,,,,2,gefoerdert,in 3 Linien gefoerdert,18,57
2018,,,,4,gefoerdert,in 3 Linien gefoerdert,18,57
2016,13,410,255.3044608437918,4,gefoerdert,in 3 Linien gefoerdert,27,57
2017,14,326,347.9515138244731,2,gefoerdert,in 3 Linien gefoerdert,27,57
2018,15,240,409.5197668493994,4,gefoerdert,in 3 Linien gefoerdert,27,57
2016,7,239,999.5670708558411,37,gefoerdert,in 3 Linien gefoerdert,36,57
2017,6,235,883.4583669211046,71,gefoerdert,in 3 Linien gefoerdert,36,57
2018,7,229,1088.46960823026,53,gefoerdert,in 3 Linien gefoerdert,36,57
2016,17,1008,3123.720648334159,52,gefoerdert,in 3 Linien gefoerdert,23,57
2017,17,889,3537.965318810595,71,gefoerdert,in 3 Linien gefoerdert,23,57
2018,16,722,2725.275352856136,65,gefoerdert,in 3 Linien gefoerdert,23,57
2016,,,,24,gefoerdert,in 3 Linien gefoerdert,10,57
2017,,,,29,gefoerdert,in 3 Linien gefoerdert,10,57
2018,,,,18,gefoerdert,in 3 Linien gefoerdert,10,57
2016,1,55,223.851024532756,12,gefoerdert,in 3 Linien gefoerdert,3,57
2017,0,40,295.9268051442057,18,gefoerdert,in 3 Linien gefoerdert,3,57
2018,0,36,169.8012745700987,41,gefoerdert,in 3 Linien gefoerdert,3,57
2016,2,112,281.2039110480731,1,gefoerdert,in 3 Linien gefoerdert,4,57
2017,2,90,270.3558946914546,3,gefoerdert,in 3 Linien gefoerdert,4,57
2018,3,82,296.6876337346114,,gefoerdert,in 3 Linien gefoerdert,4,57
2016,12,979,1235.14333818716,98,gefoerdert,in 3 Linien gefoerdert,22,57
2017,10,891,1370.049395375576,91,gefoerdert,in 3 Linien gefoerdert,22,57
2018,11,840,1310.897969471518,113,gefoerdert,in 3 Linien gefoerdert,22,57
2016,6,831,946.5260425049541,98,gefoerdert,in 3 Linien gefoerdert,5,57
2017,6,735,1083.711754943597,91,gefoerdert,in 3 Linien gefoerdert,5,57
2018,7,680,1127.515138374726,113,gefoerdert,in 3 Linien gefoerdert,5,57
2016,5,683,624.318440708385,98,gefoerdert,in 3 Linien gefoerdert,44,57
2017,7,615,602.7410983150994,91,gefoerdert,in 3 Linien gefoerdert,44,57
2018,5,540,554.7817844596867,113,gefoerdert,in 3 Linien gefoerdert,44,57
2016,2,71,1174.073515791543,98,gefoerdert,in 3 Linien gefoerdert,45,57
2017,2,71,864.0073058378196,91,gefoerdert,in 3 Linien gefoerdert,45,57
2018,2,78,1100.157785461068,113,gefoerdert,in 3 Linien gefoerdert,45,57
2016,8,227,536.6853113322467,98,gefoerdert,in 3 Linien gefoerdert,7,57
2017,6,214,548.6706509052137,91,gefoerdert,in 3 Linien gefoerdert,7,57
2018,7,185,862.6930706484393,113,gefoerdert,in 3 Linien gefoerdert,7,57
2016,6,324,326.6554961856385,15,gefoerdert,in 3 Linien gefoerdert,28,57
2017,6,304,475.2140864986974,8,gefoerdert,in 3 Linien gefoerdert,28,57
2018,5,322,415.8315887779166,16,gefoerdert,in 3 Linien gefoerdert,28,57
2016,8,571,1504.797908734034,3344,gefoerdert,in 3 Linien gefoerdert,39,57
2017,8,577,1593.648702741011,3693,gefoerdert,in 3 Linien gefoerdert,39,57
2018,8,601,1568.222921574436,3566,gefoerdert,in 3 Linien gefoerdert,39,57
